screen_name,has_profile,has_raw_tweet,has_temporal,has_graph
javidnaam,True,False,True,False
UomoMees,True,True,True,True
0Ansherly0,True,False,True,False
Nemiphos,True,True,True,False
ArameshAtiaram,True,False,True,False
EmilianoCarrel,True,False,True,True
Shayan2500,True,False,True,False
Dear_Child47,True,False,True,False
Sepanta_Radikal,True,False,True,False
kokopo66745925,True,False,True,False
Sepna24,True,False,True,False
MEHDI_H86,True,False,True,False
vari574,True,False,True,True
lanterninurhan1,True,False,True,False
cspan,True,False,True,False
NFKCT,True,False,True,False
khakeahoraii,True,False,True,False
Goddesofnature,True,False,True,False
Arsak11111,True,False,True,False
Rosalin79435122,True,False,True,False
The_Texan_Guy,True,False,True,False
Nickkhoo_arash,True,True,True,False
savak2583,True,False,True,False
FarhadiIvar,True,True,True,False
ForozanSuzan,True,False,True,False
mitraIrani77191,True,False,True,False
BillboardChris,True,False,True,False
mbegloie,True,False,True,False
rdsyr10,True,False,True,False
yankicoen,True,False,True,False
ma_piroozim,True,False,True,False
HeyranMirza,True,False,True,False
imshin,True,False,True,False
emergentqualia,True,False,True,False
TAtabaky,True,False,True,False
ashegh_iranam,True,False,True,False
ProtesterIdea,True,False,True,False
maYmaYa10000,True,False,True,False
momyshortlegs,True,False,True,False
Rbll1_88,True,False,True,False
FarokhniaFarokh,True,False,True,True
kigapot,True,False,True,False
SharanP388054,True,False,True,False
SobheSadeg34924,True,False,True,False
baramosaa,True,False,True,False
seven2315b,True,False,True,False
vahidae_,True,False,True,True
Parvinkonig,True,False,True,False
ahmad11341234,True,False,True,False
Trumpkillerr,True,False,True,False
Ammoo24,True,False,True,False
mdb1375,True,False,True,False
GhazaleAriaee,True,False,True,False
JMaldavi34728,True,False,True,False
rasanjn,True,False,True,False
Shabani6Ramin,True,False,True,False
vatan_777,True,False,True,False
a_hekmat1980,True,False,True,False
Goftaniha,True,True,True,False
naghmeh_1362,True,False,True,False
farab06190470,True,False,True,False
lucky4257,True,False,True,False
niya64_,True,False,True,True
snwse21,True,False,True,False
MsSlymy37067,True,False,True,False
Nasim_zephyr,True,True,True,False
,True,False,True,False
Mohamad43059166,True,True,True,False
satiiia1,True,False,True,False
jacksonhinklle,True,False,True,False
Biidarii1995,True,False,True,False
CallofthePound,True,False,True,True
TamuzkhahBehnam,True,False,True,False
Tajiroyal,True,False,True,False
YChaharom,True,False,True,False
Kourosh_techart,True,False,True,False
IraniMamoka,True,True,True,False
IRANPOORANDOKHT,True,False,True,False
partneremma,True,True,True,True
MohamadTeimour1,True,False,True,False
man_tanhatarin,True,False,True,False
John180450033,True,False,True,True
arthorfmorgan,True,True,True,False
Free_Iran2025,True,False,True,False
SaamGivrad,True,True,True,True
reddishtemper,True,False,True,False
colinsdav,True,False,True,False
Iranshahrpower,True,False,True,False
Vilgefortz901,True,False,True,False
GermanosPeter,True,False,True,False
hamhamagha2023,True,False,True,False
fatikomandoooo,True,False,True,False
America1stLegal,True,False,True,False
balta5_2,True,False,True,False
JaveedShah01,True,False,True,False
saraghavamian,True,True,True,False
Benyami65561948,True,False,True,False
Hosein_Golzar75,True,True,True,False
mola_bama,True,False,True,False
fresh0t,True,False,True,False
Marde_kohan,True,False,True,False
Hooshang85043,True,False,True,False
sarbazz_shah,True,False,True,False
taalighi,True,False,True,False
fanii6226,True,False,True,False
RookmakerDorien,True,False,True,False
ktavanaaa,True,False,True,True
roya606162,True,False,True,False
AllBert29936957,True,False,True,False
Shahryar20i,True,False,True,False
zizigooloo1401,True,False,True,True
MahmoodGha96912,True,False,True,False
AAhmdy81862,True,False,True,False
65_firuz,True,False,True,False
rock_mansoori,True,False,True,False
FarashgardFdn,True,True,True,True
vida55716224,True,False,True,False
Pahlavan18,True,False,True,False
NikksPixel04,True,False,True,False
ZohrehM53614636,True,False,True,False
puma23487,True,False,True,False
kake0871,True,False,True,False
gooya188,True,False,True,False
saayeh_s,True,False,True,False
raamrooz,True,False,True,False
shirdel_,True,False,True,False
banu_iran,True,False,True,False
MEHRAD_2579,True,False,True,False
Alireza05693781,True,False,True,True
simorgh23,True,False,True,False
Arash87kamangir,True,True,True,False
Sam_Aryayi2581,True,False,True,False
twittbirds7,True,True,True,False
joseph__balsamo,True,False,True,False
AsdyAlham,True,False,True,False
,True,False,True,False
marmari2019,True,False,True,True
willwin1401,True,False,True,False
1Herculepoirot,True,False,True,False
0oparvaneho0,True,False,True,False
AnyoneJack,True,False,True,False
Bohemiangarnet2,True,False,True,False
lili000685772,True,False,True,False
doktar_mihn,True,False,True,False
ElaaBita2022,True,False,True,False
Miladmd1996,True,False,True,False
ItachiAzadi,True,False,True,False
BlueGordafarid,True,False,True,False
ekhteshashgarrr,True,False,True,False
things_R_real,True,False,True,False
kashafrood,True,False,True,False
Maryam_Kami,True,False,True,False
iamyesyouareno,True,False,True,False
Brif5001brfe,True,False,True,False
Baloch00Frederi,True,False,True,False
alhootblue,True,False,True,True
_Cobalt2,True,False,True,False
zzpicup,True,False,True,False
Mkkkkk999222,True,False,True,True
Avash258265,True,False,True,False
_OROMASDES_,True,False,True,False
Nur70602011,True,False,True,False
soroosh_norbert,True,False,True,False
NimoNimoaz,True,False,True,False
Iranaza13122969,True,False,True,False
Fact_Detector_1,True,False,True,False
M61085179M,True,False,True,False
taze_maman,True,False,True,False
reystarti,True,False,True,True
The_parham_,True,False,True,False
Nikazadi,True,False,True,False
RFI_Fa,True,True,True,True
Abraxas_52Hz,True,False,True,False
LiliyasLili,True,False,True,False
loabchi_ir,True,False,True,False
RaihanAhme24680,True,False,True,False
faraaaz21_,True,True,True,False
jahan_bi_khoda,True,False,True,False
hamedzombe,True,False,True,False
yaser_red,True,False,True,False
PersiianB0Y,True,False,True,False
abornaei,True,True,True,False
nooshin39694003,True,False,True,False
MK71168,True,False,True,True
mollah,True,True,True,False
Farhad61595028,True,False,True,False
Reza_1_1,True,False,True,False
azhdarkhan2,True,False,True,False
anbiyar12,True,False,True,False
s_yas1401,True,False,True,False
deepinnerlight,True,False,True,False
iranshahry11613,True,False,True,False
kalaq666,True,True,True,False
rezan_partizan,True,False,True,False
fathoo54,True,False,True,False
jokerazam1,True,False,True,False
peransablue,True,False,True,False
nafasPahlavi,True,False,True,False
HN977163,True,False,True,True
kheradeiranian,True,False,True,False
_artimis_1,True,False,True,False
9xq4ws2zxy,True,False,True,False
a7xmEZheYHneqnl,True,False,True,False
IraneKhoram2025,True,False,True,True
mohadeseh727493,True,False,True,False
jeandark63,True,False,True,False
jo_aviv,True,False,True,False
bahramiran53,True,False,True,False
ParadoxIgo,True,False,True,False
Hassle98640260,True,False,True,False
AsadBrz30446,True,False,True,True
AmirUhossein,True,False,True,False
Superstar19920,True,False,True,False
ITMAN1111,True,False,True,False
fereshtehgilaki,True,True,True,False
OgacomportR,True,False,True,False
ShahnamX,True,False,True,True
lili65876849747,True,False,True,True
shahab44379168,True,False,True,False
pink_panther80,True,False,True,False
iran_man4433,True,False,True,False
karbarbeyond,True,False,True,False
persianLiongirl,True,False,True,False
Behrozbenz,True,False,True,False
Mahmoninarm,True,False,True,False
nooshin_irani_,True,False,True,False
vesahasa1,True,False,True,False
MehrPahlavi46,True,False,True,True
Maha47535998,True,False,True,True
Abushowoff,True,False,True,False
Arash_Khani_,True,False,True,False
netvand,True,True,True,False
Maryam12543924,True,False,True,False
vedi44,True,False,True,False
SbzPahlaviFanos,True,False,True,False
Yazdegerd_IR,True,False,True,False
tschumi_ina,True,False,True,False
Irand0kht,True,False,True,False
haed13O14,True,False,True,True
Mhrdadbarandaz3,True,True,True,True
yazdan62219,True,False,True,False
Azade_Nietzsche,True,False,True,False
gostavofring,True,False,True,False
RealPersianGod,True,True,True,True
Aloonak0,True,False,True,False
NaderBinAK,True,False,True,False
b_b_b_b_1403,True,False,True,False
zerafat6,True,False,True,False
Iran00061936,True,False,True,False
Qizilbash88,True,False,True,False
MariioDev,True,False,True,False
ZoroastersChild,True,False,True,True
Gelavizh1369,True,False,True,False
padi2186,True,False,True,False
myfootkin,True,True,True,False
mpn196,True,False,True,False
Grizzly820a,True,False,True,False
InnerFalcon,True,False,True,False
15mincandle,True,False,True,False
dallghoosh,True,False,True,False
RapidResponse47,True,False,True,False
shabgahi,True,False,True,False
SherlockM67,True,False,True,True
PariDariaei,True,False,True,False
shahin61532,True,False,True,False
Itisamanhere,True,False,True,False
Lara_Arezoo,True,False,True,True
SeriousMn,True,False,True,True
gardjavidirani,True,False,True,False
bidar_bash1402,True,False,True,False
karenirandust,True,False,True,False
RezaeiHami1010,True,False,True,False
Gity08802319,True,False,True,False
ShelllSofiii,True,False,True,True
DarGoldan2,True,True,True,False
salarvan_vahid,True,True,True,False
Kurosh_kabir__,True,False,True,False
Podcast_kerm,True,False,True,False
zhozhap,True,False,True,False
Sabzipolo666,True,False,True,False
aftab_mahtabbb,True,False,True,False
BitmokhNez,True,False,True,False
agghareza,True,False,True,False
fuckingnobody88,True,False,True,False
aryanshah598016,True,False,True,False
ASyzdhm,True,False,True,False
Farshad04117161,True,False,True,False
hadint83,True,True,True,True
hadimohamm54807,True,False,True,False
kuzo1515,True,False,True,False
khoshnood2543,True,False,True,False
Marjan68538901,True,False,True,False
Hormoz2,True,False,True,False
pinkcloud1985,True,False,True,False
_changretta_,True,False,True,False
pareparvaz22,True,False,True,False
maryamKl7,True,False,True,False
davezhzh,True,False,True,False
Paradya_0,True,False,True,False
mllmwt543732,True,False,True,False
AriyaiVatan,True,False,True,False
the_abrasive,True,False,True,False
Gigabyte85,True,False,True,False
iran__lover,True,False,True,False
im_PULSE,True,False,True,False
thomasg75568847,True,False,True,False
mori_pahlavi,True,False,True,False
atashe_0261,True,False,True,False
baerbockpress,True,False,True,False
Gosstahm,True,False,True,False
SelenaER20,True,False,True,False
vivafcbm,True,False,True,False
mastieasbha,True,False,True,False
shahabeslahi,True,False,True,False
marpeljoon,True,False,True,False
Tabbin_Nameh,True,False,True,False
klpt5299,True,False,True,False
FIrani74697,True,False,True,False
ShFarzad_01,True,False,True,False
Azad33897601,True,False,True,False
loosimey,True,False,True,True
nav11dd,True,True,True,True
omidmuham,True,False,True,False
satya881614,True,False,True,False
shahrvandgrade2,True,False,True,False
Timm7777777,True,False,True,False
Nasimfar2022,True,False,True,False
faryad02059056,True,False,True,False
NIKASHAKRAMI8,True,False,True,False
tajvatakhtt,True,False,True,False
sadnam100,True,False,True,False
AMIRtheDARK,True,False,True,True
WillyWonkafrfri,True,False,True,True
Nanajib_,True,False,True,False
Malin54449388,True,True,True,True
aghagol6,True,False,True,False
KhawadhayMah,True,False,True,False
am18896780,True,False,True,False
R_Lamiaceae,True,False,True,False
azadiran14001,True,False,True,False
darkmoon_78,True,False,True,True
kasra84021,True,False,True,False
Suzis10952572S,True,False,True,False
MehrShah2583,True,False,True,False
25vahshi,True,False,True,False
behzad4248,True,False,True,True
Mr_josef4,True,False,True,False
Butterfly_6565,True,False,True,False
aghaye_meow,True,False,True,False
MeekMoz67080,True,False,True,False
almore152,True,False,True,False
gshtllr,True,False,True,False
DD_Geopolitics,True,False,True,False
hamed_Irani97,True,False,True,False
iranloverQ,True,False,True,False
LOKOMOTEER,True,False,True,False
Heremes2,True,False,True,False
Torobche1970,True,False,True,False
MrJournaliste,True,False,True,False
not_lost_man,True,False,True,True
jasnashams,True,False,True,True
ChalehSia,True,False,True,False
Immanuel_K3nt,True,False,True,False
Suroor81429237,True,False,True,False
Chalangar0000,True,False,True,False
AbtynBktas28897,True,False,True,False
JaghubiMehdi,True,False,True,False
Mehradiran,True,False,True,False
sili_zard,True,False,True,False
MalibuPucci,True,False,True,False
Gorbe_siyaah,True,False,True,False
JX9Cm5PjNi65518,True,False,True,False
janfadairan,True,False,True,False
pahlavi54s,True,False,True,False
Bablimoo,True,False,True,True
Dan7Gshirazi4_,True,False,True,False
04kogennadiy,True,False,True,False
ghablanesmbud,True,False,True,False
sun_mrsun,True,False,True,False
menavisualss,True,False,True,False
Mohammadht1349,True,False,True,False
uziran60,True,False,True,False
elonn1981,True,False,True,False
azitahashemi4,True,False,True,False
Ironman20528851,True,False,True,True
Mehran__x,True,False,True,False
roodabeh_M_82,True,False,True,False
Ttp0088,True,True,True,False
GodlessPearl64,True,False,True,True
HkhamnshyKwrwsh,True,False,True,True
rocketboym,True,False,True,False
asfalt2025,True,False,True,False
samiranzamin,True,False,True,False
MinaMinaswiss,True,False,True,False
Aramofen,True,True,True,False
Hudin34534985,True,False,True,False
hichka33s,True,False,True,False
khizeshariyayi,True,False,True,False
Pes202280550521,True,False,True,False
samres0007,True,False,True,False
huh312688,True,False,True,False
morteza_r2537,True,False,True,False
Romeo110100110,True,False,True,False
begrooz,True,False,True,True
amu7299,True,False,True,False
estemnayi1,True,True,True,False
MAlcatrez7012,True,False,True,False
samphonymordega,True,False,True,False
Haniko92122985,True,False,True,False
sirvaaaaaan,True,False,True,False
williamnol16657,True,False,True,False
Jasmine_iranian,True,False,True,False
Rahnavard_01744,True,False,True,False
Halaharkee,True,False,True,True
Bahman382,True,False,True,False
Jackblack1343,True,False,True,False
mepsane142486,True,False,True,False
p_ghalb,True,False,True,False
Ava88Tg,True,False,True,False
azadi_simorgh,True,False,True,False
Mazy68573971,True,False,True,False
iran88_iran,True,False,True,False
vesalinoo,True,False,True,False
MobiousC,True,False,True,True
AziTad19,True,False,True,False
Sepid5475,True,False,True,False
hftotheH,True,False,True,True
NimaAminof,True,False,True,False
shahlaf1346,True,False,True,False
aband0kht000,True,False,True,False
achaemenian4,True,False,True,True
kwwrwsh53526,True,False,True,False
FMonshi68890,True,False,True,False
jafarjenni666,True,False,True,False
Asabnadaraam,True,False,True,False
